key,value,scope,scope_id
"Show Notice if Local Storage is Disabled","Show Notice if Local Storage is Disabled",module,Magento_Cms
"WYSIWYG Options","WYSIWYG iestatījumi",module,Magento_Cms
"Enable WYSIWYG Editor","Ieslēgt WYSIWYG redaktoru",module,Magento_Cms
"CMS Page Link","CMS lapas saite",module,Magento_Cms
"Link to a CMS Page","Saite uz CMS lapu",module,Magento_Cms
"CMS Page","CMS lapa",module,Magento_Cms
"Select Page...","Izvēlēties lapu...",module,Magento_Cms
"Anchor Custom Text","Enkura teksts",module,Magento_Cms
"If empty, the Page Title will be used","Ja tukšs, tad tiks izmantots lapas nosaukums",module,Magento_Cms
"Anchor Custom Title","Enkura nosaukums",module,Magento_Cms
"Template","Šablons",module,Magento_Cms
"CMS Page Link Block Template","CMS lapas saites bloka šablons",module,Magento_Cms
"CMS Page Link Inline Template","CMS lapas saites iekļautais šablons",module,Magento_Cms
"CMS Static Block","CMS statisks bloks",module,Magento_Cms
"Contents of a Static Block","Statiskā bloka saturs",module,Magento_Cms
"Block","Bloks",module,Magento_Cms
"Select Block...","Izvēlēties bloku...",module,Magento_Cms
"CMS Static Block Default Template","CMS statiskā bloka noklusētais šablons",module,Magento_Cms
"General Information","Vispārīga informācija",module,Magento_Cms
"Enable Block","Enable Block",module,Magento_Cms
"Block Title","Bloka nosaukums",module,Magento_Cms
"Are you sure you want to delete selected items?","Are you sure you want to delete selected items?",module,Magento_Cms
"Delete items","Dzēst produktus",module,Magento_Cms
"Page Information","Lapas informācija",module,Magento_Cms
"Enable Page","Enable Page",module,Magento_Cms
"Content","Saturs",module,Magento_Cms
"Content Heading","Satura galvene",module,Magento_Cms
"Search Engine Optimization","Meklēšana dzinēja optimizācija",module,Magento_Cms
"Meta Title","Meta virsraksts",module,Magento_Cms
"Meta Keywords","Meta atslēgas vārdi",module,Magento_Cms
"Meta Description","Meta apraksts",module,Magento_Cms
"Page in Websites","Page in Websites",module,Magento_Cms
"Design","Dizains",module,Magento_Cms
"Layout Update XML","Atjaunot izkārtojuma XML",module,Magento_Cms
"Custom Design Update","Custom Design Update",module,Magento_Cms
"From","No",module,Magento_Cms
"To","Kam",module,Magento_Cms
"New Theme","Jauna tēma",module,Magento_Cms
"-- Please Select --","-- Lūdzu, izvēlieties --",module,Magento_Cms
"New Layout","New Layout",module,Magento_Cms
"Disable","Izslēgt",module,Magento_Cms
"Enable","Ieslēgt",module,Magento_Cms
"Custom design from","Custom design from",module,Magento_Cms
"Custom design to","Custom design to",module,Magento_Cms
"Custom Theme","Pielāgota tēma",module,Magento_Cms
"Custom Layout","Pielāgots izkārtojums",module,Magento_Cms
"Edit Block '%1'","Labot bloku '%1'",module,Magento_Cms
"Block Information","Bloka informācija",module,Magento_Cms
"Edit Page '%1'","Labot lapu '%1'",module,Magento_Cms
"Page Layout","Lapas izkārtojums",module,Magento_Cms
"Custom Design","Pielāgots dizains",module,Magento_Cms
"Custom Design From","Pielāgots dizains no",module,Magento_Cms
"Custom Design To","Pielāgots dizains līdz",module,Magento_Cms
"Custom Layout Update XML","Pielāgota izkārtojuma XML atjaunošana",module,Magento_Cms
"Relative to Web Site Base URL","Relative to Web Site Base URL",module,Magento_Cms
"Page Status","Lapas statuss",module,Magento_Cms
"Meta Data","Meta dati",module,Magento_Cms
"Keywords","Atslēgvārdi",module,Magento_Cms
"Description","Apraksts",module,Magento_Cms
"You saved this page.","Jūs esat saglabājis šo lapu.",module,Magento_Cms
"Could not create directory.","Navarēja izveidot katalogu.",module,Magento_Cms
"Delete ${ $.$data.title }","Delete ${ $.$data.title }",module,Magento_Cms
"Are you sure you wan't to delete a ${ $.$data.title } record?","Vai esat pārliecināts/-a, ka jūs vēlaties ${ $.$data.title } ieraksta dzēšanu?",module,Magento_Cms
"Details","Papildus informācija",module,Magento_Cms
"Delete ""${ $.$data.title }""","Delete ""${ $.$data.title }""",module,Magento_Cms
"Are you sure you wan't to delete a ""${ $.$data.title }"" record?","Are you sure you wan't to delete a ""${ $.$data.title }"" record?",module,Magento_Cms
"Are you sure you wan't to delete selected items?","Are you sure you wan't to delete selected items?",module,Magento_Cms
"File validation failed.","File validation failed.",module,Magento_Cms
"Are you sure you wan't to delete a %1 record?","Are you sure you wan't to delete a %1 record?",module,Magento_Cms
"Search Engine Optimisation","Search Engine Optimisation",module,Magento_Cms
"Save","Saglabāt",module,Magento_Cms
"Save & Duplicate","Saglabāt & Duplicēt",module,Magento_Cms
"Save & Close","Saglabāt & Aizvērt",module,Magento_Cms
"Cancel","Atcelt",module,Magento_Cms
"Delete Selected","Delete Selected",module,Magento_Cms
"Create Folder","Izveidot direktoriju",module,Magento_Cms
"Add Selected","Pievienot atlasītos",module,Magento_Cms
"You duplicated the block.","You duplicated the block.",module,Magento_Cms
"You duplicated the page.","You duplicated the page.",module,Magento_Cms
"The CMS block with the ""%1"" ID doesn't exist.","The CMS block with the ""%1"" ID doesn't exist.",module,Magento_Cms
"The CMS page with the ""%1"" ID doesn't exist.","The CMS page with the ""%1"" ID doesn't exist.",module,Magento_Cms
"The page URL key can't use capital letters or disallowed symbols. Remove the letters and symbols and try again.","The page URL key can't use capital letters or disallowed symbols. Remove the letters and symbols and try again.",module,Magento_Cms
"The page URL key can't use only numbers. Add letters or words and try again.","The page URL key can't use only numbers. Add letters or words and try again.",module,Magento_Cms
"Upload Images","Augšupielādēt attēlus",module,Magento_Cms
"TinyMCE 4","TinyMCE 4",module,Magento_Cms
"Default Page Layout","Default Page Layout",module,Magento_Cms
"WYSIWYG Editor","WYSIWYG redaktors",module,Magento_Cms
"""identifiers"" of CMS blocks should be specified","""identifiers"" of CMS blocks should be specified",module,Magento_CmsGraphQl
"""Page id should be specified","""Page id should be specified",module,Magento_CmsGraphQl
"The CMS block with the ""%1"" ID doesn't exist.","The CMS block with the ""%1"" ID doesn't exist.",module,Magento_CmsGraphQl
"This block no longer exists.","Šis bloks vairs neeksistē.",module,Magento_CmsStaging
"Future Update in this time range already exists. Select a different range to add a new Future Update.","Future Update in this time range already exists. Select a different range to add a new Future Update.",module,Magento_CmsStaging
"Error","Kļūda",module,Magento_CmsStaging
"Currently Active","Currently Active",module,Magento_CmsStaging
"New Theme","Jauna tēma",module,Magento_CmsStaging
"-- Please Select --","-- Lūdzu, izvēlieties --",module,Magento_CmsStaging
"Scheduled Changes","Scheduled Changes",module,Magento_CmsStaging
"Name","Vārds",module,Magento_CmsStaging
"Description","Apraksts",module,Magento_CmsStaging
"Action","Darbība",module,Magento_CmsStaging
"Update Information","Update Information",module,Magento_CmsStaging
"Schedule Update","Schedule Update",module,Magento_CmsStaging
"Update Name","Update Name",module,Magento_CmsStaging
"Start Date","Sākuma datums",module,Magento_CmsStaging
"End Date","Beigu datums",module,Magento_CmsStaging
"General Information","Vispārīga informācija",module,Magento_CmsStaging
"Enable Block","Enable Block",module,Magento_CmsStaging
"Block Title","Bloka nosaukums",module,Magento_CmsStaging
"Identifier","Identifikators",module,Magento_CmsStaging
"Store View","Veikala skats",module,Magento_CmsStaging
"Save as a New Update","Save as a New Update",module,Magento_CmsStaging
"Move to Another Update","Move to Another Update",module,Magento_CmsStaging
"Delete the Update","Delete the Update",module,Magento_CmsStaging
"The block will be removed from the update and all scheduled changes will be lost.","The block will be removed from the update and all scheduled changes will be lost.",module,Magento_CmsStaging
"200","200",module,Magento_CmsStaging
"100","100",module,Magento_CmsStaging
"50","50",module,Magento_CmsStaging
"30","30",module,Magento_CmsStaging
"20","20",module,Magento_CmsStaging
"Start Time","Sākuma laiks",module,Magento_CmsStaging
"End Time","Beigu laiks",module,Magento_CmsStaging
"Remove CMS page from Update","Remove CMS page from Update",module,Magento_CmsStaging
"Enable Page","Enable Page",module,Magento_CmsStaging
"Page Title","Lapas nosaukums",module,Magento_CmsStaging
"Content","Saturs",module,Magento_CmsStaging
"Content Heading","Satura galvene",module,Magento_CmsStaging
"Search Engine Optimisation","Search Engine Optimisation",module,Magento_CmsStaging
"URL Key","URL atslēga",module,Magento_CmsStaging
"Meta Keywords","Meta atslēgas vārdi",module,Magento_CmsStaging
"Meta Description","Meta apraksts",module,Magento_CmsStaging
"Page in Websites","Page in Websites",module,Magento_CmsStaging
"Design","Dizains",module,Magento_CmsStaging
"Layout","Izkārtojums",module,Magento_CmsStaging
"Layout Update XML","Atjaunot izkārtojuma XML",module,Magento_CmsStaging
"The page will be removed from the update and all scheduled changes will be lost.","The page will be removed from the update and all scheduled changes will be lost.",module,Magento_CmsStaging
"CMS Pages","CMS Pages",module,Magento_CmsStaging
"CMS Blocks","CMS Blocks",module,Magento_CmsStaging
"ID","ID",module,Magento_CmsStaging
"Title","Nosaukums",module,Magento_CmsStaging
"Status","Statuss",module,Magento_CmsStaging
"Remove CMS block from Campaign","Remove CMS block from Campaign",module,Magento_CmsStaging
"Move to Another Campaign","Move to Another Campaign",module,Magento_CmsStaging
"Deleting the update will remove the block from this campaign and all scheduled changes will be lost.","Deleting the update will remove the block from this campaign and all scheduled changes will be lost.",module,Magento_CmsStaging
"Remove CMS page from Campaign","Remove CMS page from Campaign",module,Magento_CmsStaging
"Deleting the update will remove the page from this campaign and all scheduled changes will be lost.","Deleting the update will remove the page from this campaign and all scheduled changes will be lost.",module,Magento_CmsStaging
"Remove CMS Page from Campaign","Remove CMS Page from Campaign",module,Magento_CmsStaging
"Remove CMS Block from Campaign","Remove CMS Block from Campaign",module,Magento_CmsStaging
"Future Update already exists in this time range. Set a different range and try again.","Future Update already exists in this time range. Set a different range and try again.",module,Magento_CmsStaging
"Delete Customer","Dzēst klientu",module,Magento_Company
"Back","Atpakaļ",module,Magento_Company
"Delete Company","Delete Company",module,Magento_Company
"Reset","Notīrīt",module,Magento_Company
"Save","Saglabāt",module,Magento_Company
"Save & Close","Saglabāt & Aizvērt",module,Magento_Company
"Companies","Companies",module,Magento_Company
"Add New Company","Add New Company",module,Magento_Company
"(me)","(me)",module,Magento_Company
"Company Name:","Company Name:",module,Magento_Company
"Company Legal Name:","Company Legal Name:",module,Magento_Company
"Company Email:","Company Email:",module,Magento_Company
"VAT/TAX ID:","VAT/TAX ID:",module,Magento_Company
"Re-seller ID:","Re-seller ID:",module,Magento_Company
"Street Address:","Street Address:",module,Magento_Company
"City:","City:",module,Magento_Company
"Country:","Country:",module,Magento_Company
"State/Province:","State/Province:",module,Magento_Company
"ZIP/Postal Code:","ZIP/Postal Code:",module,Magento_Company
"Phone Number:","Phone Number:",module,Magento_Company
"Job Title:","Job Title:",module,Magento_Company
"Email Address:","Email Address:",module,Magento_Company
"Prefix:","Prefix:",module,Magento_Company
"First Name:","First Name:",module,Magento_Company
"Middle Name/Initial:","Middle Name/Initial:",module,Magento_Company
"Last Name:","Last Name:",module,Magento_Company
"Suffix:","Suffix:",module,Magento_Company
"Gender:","Gender:",module,Magento_Company
"Duplicated","Duplicated",module,Magento_Company
"Company Structure","Company Structure",module,Magento_Company
"Page not found.","Lapa nav atrasta.",module,Magento_Company
"Something went wrong.","Something went wrong.",module,Magento_Company
"New Company","New Company",module,Magento_Company
"Thank you! We're reviewing your request and will contact you soon","Thank you! We're reviewing your request and will contact you soon",module,Magento_Company
"An error occurred on the server. Your changes have not been saved.","An error occurred on the server. Your changes have not been saved.",module,Magento_Company
"Incorrect CAPTCHA","Kļūdains CAPTCHA",module,Magento_Company
"Create New Company","Create New Company",module,Magento_Company
